modelName,	radius1,	radius2,	delta1,	delta2,	d1,	d2,	d3,	isCross,	                    flowrate,	P_in,	P_out,	T_wall,	T_fluid,	Nu,	friction,	tp,	rela_Nu,                    	rela_f,	rela_tp
model483,3.64344157445,17.6486104228,-1.01822363795,10.8108471869,14.5384525687,35.3948708816,22.347304343,False,0.05025,2.698,0.0004079,294.3,293.6,294.03029403,0.0565380122364,5200.57714093,rela_nu,rela_f,rela_tp
model484,15.1353248785,6.644896191,8.96167948203,4.22764828774,37.882178091,12.616329239,23.1879796929,True,0.05025,1.634,0.0004503,294.3,293.6,294.03029403,0.0342370712486,8588.06794235,rela_nu,rela_f,rela_tp
model485,6.00703045615,16.3008349973,1.10800706139,10.411716927,18.6013528382,28.6761056713,23.0264726043,False,0.05025,2.394,0.0005923,294.3,293.6,294.03029403,0.0501627039275,5861.53199508,rela_nu,rela_f,rela_tp
model486,4.34167721417,9.69544845348,-3.46681872219,4.35161520595,31.3833093271,20.3992564231,17.8875207874,True,0.05025,3.04,0.0004253,294.2,293.6,343.035343035,0.0637055215213,5384.70347379,rela_nu,rela_f,rela_tp
model487,5.29328668838,10.8465177159,4.16006094773,3.07224570653,20.7042388811,28.8955617655,36.5407489694,True,0.05025,1.623,0.0004965,294.3,293.6,294.03029403,0.034005557303,8646.53654726,rela_nu,rela_f,rela_tp
model488,13.4027481836,7.65190773331,5.78511446644,4.81431693431,24.46939631,27.2555257547,30.6382555255,False,0.05025,2.715,0.000319,294.2,293.6,343.035343035,0.0568961732932,6029.14613023,rela_nu,rela_f,rela_tp
model489,5.13552809663,15.7301022064,-1.37484222204,6.90026569933,24.2680161897,30.4717823499,19.3829795588,False,0.05025,8.834,-0.0002623,294.1,293.6,411.642411642,0.185154616229,2223.2360177,rela_nu,rela_f,rela_tp
model490,15.0606629383,18.2212258204,6.43759427643,14.456829639,33.1434856813,27.5284827016,31.1584757696,False,0.05025,2.955,0.0004878,294.2,293.6,343.035343035,0.0619227224591,5539.73290276,rela_nu,rela_f,rela_tp
model491,11.866911764,11.7171642819,4.03076156905,8.03477669816,31.676482537,31.8142946341,22.3888145334,False,0.05025,3.688,0.001479,294.2,293.6,343.035343035,0.0772646722267,4439.74371662,rela_nu,rela_f,rela_tp
model492,6.87822209885,6.96062132983,5.49153005834,1.97049922656,17.8961048773,19.9626016936,18.2745365911,True,0.05025,1.681,0.0002839,294.3,293.6,294.03029403,0.0352256174785,8347.05862032,rela_nu,rela_f,rela_tp
model493,4.59381544059,18.7410491307,1.44829648661,11.9717041772,34.7784926466,38.7255700303,24.3015613546,True,0.05025,2.05,0.002153,294.3,293.6,294.03029403,0.0429202023332,6850.626932,rela_nu,rela_f,rela_tp
model494,11.5615927457,4.08428729479,9.35464364618,2.4849658365,26.0232210097,25.8934842184,31.2617174041,True,0.05025,0.6488,0.0002694,294.5,293.6,228.69022869,0.0135923555672,16824.9151193,rela_nu,rela_f,rela_tp
model495,5.57379741248,6.84711588734,-2.96965840982,-1.12466971005,39.2392007571,28.621780573,34.1659825987,False,0.05025,2.039,0.0004305,294.4,293.6,257.276507277,0.0427257580328,6021.57853066,rela_nu,rela_f,rela_tp
model496,7.47129292078,18.6611759512,2.54948039523,15.8482124582,22.9661526532,26.3756462497,26.2061478548,True,0.05025,1.366,0.0003998,294.4,293.6,257.276507277,0.0286211991864,8989.01913932,rela_nu,rela_f,rela_tp
model497,9.11244612826,15.0981238287,3.86751518672,13.5862748133,35.3325534017,33.0742596217,25.2996870239,False,0.05025,0.9799,0.0003781,294.4,293.6,257.276507277,0.0205295015388,12532.0386757,rela_nu,rela_f,rela_tp
model498,10.2136607581,19.0744144444,3.15902587985,11.0682994675,32.0450495409,35.7426932504,37.9524550422,True,0.05025,2.737,0.0005287,294.2,293.6,343.035343035,0.0573528695625,5981.13652643,rela_nu,rela_f,rela_tp
model499,3.16066564063,8.74508165332,0.476489848468,1.57553665953,38.5429680857,28.8084506301,24.8665515548,True,0.05025,1.904,0.0008908,294.3,293.6,294.03029403,0.0398866868111,7371.63995151,rela_nu,rela_f,rela_tp
model501,10.2397734018,16.5128856877,5.56417717139,14.8449327348,39.850779936,39.6896971242,18.2825848514,True,0.05025,1.064,0.0004619,294.4,293.6,257.276507277,0.0222903715175,11542.046622,rela_nu,rela_f,rela_tp
model502,8.08236050469,19.3935312092,2.92463736072,12.0179119163,20.1251757849,32.5404204288,30.6566103155,False,0.05025,2.818,0.001023,294.2,293.6,343.035343035,0.0590401640395,5810.20308151,rela_nu,rela_f,rela_tp
model503,5.74347314315,15.855534374,-1.73201058763,13.082755777,25.9583375278,32.5452449158,22.9655277664,False,0.05025,2.208,0.0004659,294.3,293.6,294.03029403,0.0462670356864,6355.07094129,rela_nu,rela_f,rela_tp
model504,6.3223035815,4.41885052995,4.75999264955,-1.95112227443,21.3477531914,28.4557560006,22.8411872842,True,0.05025,1.184,0.0003546,294.5,293.6,228.69022869,0.0248076638825,9218.53140924,rela_nu,rela_f,rela_tp
model505,11.7575147192,5.35627205779,10.1863973913,-2.05857939272,19.0424826511,30.754305971,14.3192156863,False,0.05025,2.121,0.0001906,294.3,293.6,294.03029403,0.0444493990801,6614.94418631,rela_nu,rela_f,rela_tp
model506,15.2913446498,5.40171982259,9.6358255365,1.69483208211,32.846506275,24.5985313803,37.71974507,True,0.05025,1.042,0.0002764,294.4,293.6,257.276507277,0.0218331680478,11783.7460287,rela_nu,rela_f,rela_tp
model507,11.6332900645,3.95785650735,3.62983964864,-1.06018688226,37.5835047025,29.9557764183,20.9025874893,True,0.05025,2.697,0.0005226,294.3,293.6,294.03029403,0.0565146495782,5202.7270137,rela_nu,rela_f,rela_tp
model508,16.051557782,5.82492304464,12.1583651337,0.32348383527,32.0371314239,32.32610544,18.6101553766,True,0.05025,1.725,0.0005147,294.3,293.6,294.03029403,0.0361429628271,8135.20173864,rela_nu,rela_f,rela_tp
model509,3.18362344873,14.294075903,2.46071631751,10.7064252538,31.8053389973,22.1703442003,16.5390537738,True,0.05025,1.159,0.0003288,294.4,293.6,257.276507277,0.0242842372216,10594.3828883,rela_nu,rela_f,rela_tp
model510,15.9472032294,4.60750381534,10.2007487371,3.31616692423,37.6094143778,31.7322205411,28.8786337494,False,0.05025,1.107,0.0003219,294.3,293.6,294.03029403,0.0231945296546,12676.7086209,rela_nu,rela_f,rela_tp
model511,9.4819461173,15.4319839629,8.53047925485,13.8450962704,30.0198787847,22.1886279801,32.49179751,False,0.05025,0.4956,0.0002429,294.5,293.6,228.69022869,0.0103820387749,22027.4874374,rela_nu,rela_f,rela_tp
model512,12.8702580704,4.74794953688,4.54727733319,-2.44903436127,39.7421547599,22.2201194912,36.8101031966,False,0.05025,0.07734,-0.0009088,294.0,293.2,257.276507277,0.0016399927965,156876.608133,rela_nu,rela_f,rela_tp
model513,19.5571046078,9.75019224418,14.6478079965,1.76581817768,36.4234565908,28.2584200491,23.0126065267,False,0.05025,3.009,0.0005416,294.2,293.6,343.035343035,0.0630533644549,5440.39713029,rela_nu,rela_f,rela_tp
model514,4.52321350342,4.84331658553,1.15515859995,-1.16920786499,11.2192119728,33.5369516922,14.8567279188,True,0.05025,2.484,0.0003532,294.3,293.6,294.03029403,0.0520539977743,5648.56315754,rela_nu,rela_f,rela_tp
model515,11.8427275334,16.0302779544,3.22555646645,7.67563577014,34.7837643727,36.3940274971,31.9365322906,False,0.05025,3.276,-0.000172,294.3,293.7,343.035343035,0.0686642923608,4995.83307773,rela_nu,rela_f,rela_tp
model516,3.40799737178,12.7966691733,2.78808175164,5.43096815978,21.5894699489,35.5487581739,20.9822565745,True,0.05025,1.666,0.0004256,294.3,293.6,294.03029403,0.0349082671942,8422.94154546,rela_nu,rela_f,rela_tp
model517,6.56610933756,5.46638666937,3.71749775757,4.93891023114,19.2079923775,32.7206513272,20.3832738913,False,0.05025,0.8492,0.0002855,294.5,293.6,228.69022869,0.017792140772,12853.4408321,rela_nu,rela_f,rela_tp
model518,9.0579448662,4.83133821851,3.92658927679,4.34663635947,34.2211959885,29.0794014175,37.1140916267,False,0.05025,0.8565,0.0002896,294.4,293.6,257.276507277,0.0179450533208,14336.9040302,rela_nu,rela_f,rela_tp
model519,11.796517329,19.8605542417,9.445813679,11.7129398865,30.5189002976,39.2853357537,34.3195971324,False,0.05025,2.072,0.0004106,294.3,293.6,294.03029403,0.0434178120725,6772.1121815,rela_nu,rela_f,rela_tp
model520,4.47551923824,8.27802972173,1.07042283096,6.1781642924,18.3436020125,29.8940006695,26.8945385685,True,0.05025,1.055,0.0003171,294.5,293.6,228.69022869,0.0221047780744,10345.737375,rela_nu,rela_f,rela_tp
model521,4.55756649281,18.370256388,-0.251398886618,16.6005866951,20.2785466229,27.3495018759,19.452010285,False,0.05025,1.387,0.0002675,294.4,293.6,257.276507277,0.0290641046338,8852.03623227,rela_nu,rela_f,rela_tp
model522,12.4346549915,9.46345023304,9.63669711551,0.821012357343,36.9000224141,30.1099519109,28.6904613048,False,0.05025,2.634,0.0004136,294.3,293.6,294.03029403,0.0551965362402,5326.97002491,rela_nu,rela_f,rela_tp
model523,5.06425954048,11.8694801292,0.711047478755,11.278238379,28.464319855,21.5742263493,33.24241337,True,0.05025,0.7276,0.0003115,294.6,293.6,205.821205821,0.0152430184357,13502.6541291,rela_nu,rela_f,rela_tp
model524,15.9105232549,15.1940839781,11.7047812434,8.99789188808,23.6143772892,36.7298982695,26.8555893037,True,0.05025,1.666,0.0004302,294.3,293.6,294.03029403,0.0349081707842,8422.96480809,rela_nu,rela_f,rela_tp
model525,13.2158064344,13.0473095788,10.0400802128,4.38102866008,31.8345921036,32.7554989404,34.9479037157,True,0.05025,2.005,0.0004637,294.3,293.6,294.03029403,0.0420124665466,6998.64393117,rela_nu,rela_f,rela_tp
model526,7.2122835657,5.61055492354,6.19632296614,2.32174403255,38.9026414719,34.9682042452,30.5831186238,True,0.05025,0.656,0.0002912,294.5,293.6,228.69022869,0.0137428012775,16640.7287767,rela_nu,rela_f,rela_tp
model527,18.8151828212,12.0899870038,13.0172182822,7.56582901408,31.7157114841,22.3956097696,31.2225740398,False,0.05025,1.818,0.0005572,294.3,293.6,294.03029403,0.0380912307926,7719.10720426,rela_nu,rela_f,rela_tp
model528,3.0217258136,15.1654046413,1.16290112556,11.2950896089,12.5272206822,23.6906888906,30.3776109021,False,0.05025,1.115,0.0003956,294.4,293.6,257.276507277,0.0233606545652,11013.2405134,rela_nu,rela_f,rela_tp
model529,15.527366366,8.06218155959,11.2703680879,0.571694317468,33.6297965543,38.2751811101,39.8150259774,False,0.05025,1.218,0.0003693,294.4,293.6,257.276507277,0.0255199514471,10081.3870203,rela_nu,rela_f,rela_tp
model530,16.0506206221,12.0688196724,11.2954354273,5.21899771857,32.765268781,25.8973377376,29.3639272538,False,0.05025,2.06,0.0004126,294.2,293.6,343.035343035,0.0431662658054,7946.83850073,rela_nu,rela_f,rela_tp
model531,12.5642351447,10.4971381669,11.2702864596,6.24128649911,26.4547578725,27.050671614,16.0234125639,True,0.05025,1.235,0.0004362,294.4,293.6,257.276507277,0.0258748471391,9943.11216193,rela_nu,rela_f,rela_tp
model532,5.24570874628,3.81078515979,-1.4177375604,-0.00175666912789,29.4541126574,25.984158323,36.6009417454,False,0.05025,1.154,0.0002826,294.5,293.6,228.69022869,0.0241804120343,9457.6646736,rela_nu,rela_f,rela_tp
model533,10.2277078089,3.49705331011,4.56008546108,2.01245551714,36.7556881098,33.5919350464,16.3823677626,False,0.05025,1.617,0.001602,294.4,293.6,257.276507277,0.0338566352899,7598.99810106,rela_nu,rela_f,rela_tp
model534,5.48893458851,11.4471411728,-0.638903311216,10.9504702632,25.0769266686,37.3346975506,23.2517425093,True,0.05025,1.403,0.0002906,294.4,293.6,257.276507277,0.0293989596208,8751.21128757,rela_nu,rela_f,rela_tp
model535,9.82863964997,3.81074732784,8.06044691421,2.5686240415,15.4415865853,5.76476761658,35.6202236092,True,0.05025,0.8239,0.000233,294.5,293.6,228.69022869,0.0172629860996,13247.4316651,rela_nu,rela_f,rela_tp
model536,9.28087432971,14.6048687269,8.50742101743,7.14487489539,21.8826994282,38.9602351473,33.8458498097,False,0.05025,1.292,0.0004141,294.3,293.6,294.03029403,0.0270699559873,10861.8681969,rela_nu,rela_f,rela_tp
model537,7.51773630111,11.0639766013,6.97647516352,9.15583840629,14.7081159878,16.1638726015,17.5703936844,True,0.05025,0.7808,8.752e-05,294.5,293.6,228.69022869,0.0163627153814,13976.3005931,rela_nu,rela_f,rela_tp
model538,10.0116075416,14.7324967065,4.41183064085,12.016682072,23.6649419346,38.3993068786,18.2998528321,True,0.05025,1.749,0.0005987,294.3,293.6,294.03029403,0.036644210996,8023.9220886,rela_nu,rela_f,rela_tp
model539,13.7381192969,14.0465612563,12.6467674021,11.5812804327,13.0734395297,32.3522221637,35.3032481181,False,0.05025,0.6419,0.0003567,294.4,293.6,257.276507277,0.013445910872,19134.1821113,rela_nu,rela_f,rela_tp
model540,18.6906382849,6.29682908376,11.3600446149,2.36194469549,31.6401514515,13.7884676427,39.896425154,False,0.05025,2.023,0.0003517,294.3,293.6,294.03029403,0.0423920704451,6935.9738966,rela_nu,rela_f,rela_tp
model541,14.2210128595,5.53875798479,12.0383305144,0.526233307274,21.6005917228,27.3062100482,36.1477488858,False,0.05025,0.8337,0.0003144,294.5,293.6,228.69022869,0.0174666752807,13092.9455672,rela_nu,rela_f,rela_tp
model542,17.9692706278,16.1942505394,10.498333624,11.9453937826,34.58554735,28.5956908296,37.9869247135,True,0.05025,1.823,0.0004071,294.2,293.6,343.035343035,0.0381991701719,8980.17788062,rela_nu,rela_f,rela_tp
model543,16.5402154497,3.79359472569,15.6192999739,-0.0672997881584,32.3074852814,22.075958508,29.7758443938,False,0.05025,0.8506,0.0003418,294.5,293.6,228.69022869,0.0178203029716,12833.1279808,rela_nu,rela_f,rela_tp
model544,13.440946837,6.00415907551,4.58611245689,-2.37475778486,37.9398801459,20.6086058753,34.4803061479,False,0.05025,4.289,0.0006443,294.2,293.6,343.035343035,0.0898783426303,3816.66298016,rela_nu,rela_f,rela_tp
model545,5.25720689652,6.70805887712,2.88506170098,3.80300491657,36.7841141056,11.5745356185,37.1118705447,True,0.05025,0.8804,0.000447,294.5,293.6,228.69022869,0.0184426672518,12400.0626139,rela_nu,rela_f,rela_tp
model546,6.64729893096,17.7068588592,4.29110093533,12.2886145378,27.9601194496,32.3241056496,24.3592881071,False,0.05025,1.285,0.0009807,294.4,293.6,257.276507277,0.0269113699196,9560.14160726,rela_nu,rela_f,rela_tp
model547,3.13636562797,3.65990872519,2.97331927007,-1.22182036993,25.7974430131,21.4153794234,6.49455971091,True,0.05025,2.516,0.001455,294.4,293.6,257.276507277,0.0527015837491,4881.76045148,rela_nu,rela_f,rela_tp
model548,10.699833419,3.4578289698,8.48126190591,3.07591027403,32.3330008411,7.26679913345,13.7675092568,True,0.05025,0.7348,0.0003488,294.5,293.6,228.69022869,0.0153931392862,14856.6334935,rela_nu,rela_f,rela_tp
model549,7.539204234,6.6673429962,3.37625960206,1.85578892129,32.639766717,37.6747131495,33.6173089494,False,0.05025,0.9837,0.0003095,294.5,293.6,228.69022869,0.0206105823494,11095.7674467,rela_nu,rela_f,rela_tp
model550,4.13073191778,4.61854117826,1.45290573831,1.85594982217,33.9011484968,28.4288265734,28.0682417424,False,0.05025,0.6996,0.0003023,294.6,293.6,205.821205821,0.0146563677731,14043.1250776,rela_nu,rela_f,rela_tp
model551,10.0786862762,6.89660391946,3.91524685814,0.165796796453,25.2320135682,16.3309616861,30.8599807305,False,0.05025,3.889,0.0004241,294.2,293.6,343.035343035,0.0814994794122,4209.04949957,rela_nu,rela_f,rela_tp
model552,15.2649270791,13.2033371482,14.1660778499,11.6869121904,17.3701155221,24.2375092717,17.0025564371,False,0.05025,0.7021,0.0002732,294.4,293.6,257.276507277,0.0147093744107,17490.6491665,rela_nu,rela_f,rela_tp
model553,6.75903946453,19.1381231534,3.12286424758,12.8296930941,32.3361021212,31.7444987025,28.7508191232,False,0.05025,1.568,0.0004241,294.3,293.6,294.03029403,0.0328543464432,8949.50975631,rela_nu,rela_f,rela_tp
model554,16.8236675513,13.7324050862,9.48106646196,5.0344482211,32.3217955087,39.5813783379,39.4010758274,False,0.05025,2.809,0.0004167,294.3,293.6,294.03029403,0.0588642430345,4995.05776126,rela_nu,rela_f,rela_tp
model556,13.6356011547,6.45322620545,13.3380328977,-1.75703743811,30.8439230867,20.9002588941,13.9214518699,True,0.05025,3.658,0.00044,294.3,293.6,294.03029403,0.0766576874374,3835.62697832,rela_nu,rela_f,rela_tp
model557,19.4088237981,6.59161179092,19.1408238433,2.5560109513,37.6944024553,38.9116184911,20.1273528995,True,0.05025,0.7196,0.0003795,294.5,293.6,228.69022869,0.015073923678,15171.2476178,rela_nu,rela_f,rela_tp
model558,8.69961200852,3.31553703636,1.46672653772,1.95907716854,27.1587923543,36.9610749934,12.70367587,True,0.05025,3.23,0.001002,294.3,293.6,294.03029403,0.0676755868448,4344.70253955,rela_nu,rela_f,rela_tp
model559,14.0964072625,10.3960198976,12.417737474,2.54106191959,39.507630184,24.9782470717,31.197267862,True,0.05025,2.209,0.0006907,294.3,293.6,294.03029403,0.0462832828674,6352.84007128,rela_nu,rela_f,rela_tp
model560,8.36727508642,3.26592851329,4.72984559222,-0.615505481242,30.3630941794,29.924142769,23.6531485229,False,0.05025,1.001,0.0003473,294.5,293.6,228.69022869,0.0209723755482,10904.3550248,rela_nu,rela_f,rela_tp
model561,14.0159829164,17.7225627989,12.0903255141,9.86933396623,33.8437917096,32.8530657355,25.1202424738,True,0.05025,2.223,0.0004196,294.3,293.6,294.03029403,0.0465823865112,6312.04873885,rela_nu,rela_f,rela_tp
model562,18.165308155,4.73628143259,12.584365793,4.3452040809,32.5015355969,39.9407113176,20.8214736173,False,0.04726,1.203,0.0003264,294.4,293.7,294.03029403,0.025206470138,11664.8738368,rela_nu,rela_f,rela_tp
model563,16.6598759457,4.61014765761,12.0135206015,0.956004383148,39.239707493,35.7259079048,31.4284199953,False,0.05025,1.019,0.0002601,294.4,293.6,257.276507277,0.021351459671,12049.5980716,rela_nu,rela_f,rela_tp
model564,5.83447878625,4.75824868762,3.65613214691,2.14604083372,26.0690221301,9.14297174851,27.8289355126,False,0.05025,1.15,0.0003239,294.5,293.6,228.69022869,0.024095711657,9490.90991567,rela_nu,rela_f,rela_tp
model565,6.43054138287,15.819114086,-1.36193748857,10.0836188709,26.6187026638,37.8576928938,27.8605901065,False,0.05025,2.81,0.0003111,294.2,293.6,343.035343035,0.0588874149686,5825.27426647,rela_nu,rela_f,rela_tp
model566,12.3389176043,12.295344641,11.5860174678,11.3860552432,16.4711295041,15.6453232919,39.8447034279,True,0.05025,0.4702,0.0002919,294.4,293.6,257.276507277,0.00984866092535,26122.993697,rela_nu,rela_f,rela_tp
model567,16.1301481099,5.55578238683,14.278839,-0.54088820373,18.6303273093,38.0990519823,36.2606647767,False,0.05025,0.8373,0.0002919,294.4,293.6,257.276507277,0.0175425981563,14665.8154616,rela_nu,rela_f,rela_tp
model568,4.81175607476,6.10228728069,-2.4513716691,5.44467212278,10.2229778564,16.1187960839,22.8213125519,False,0.05025,8.834,0.0003874,294.0,293.6,514.553014553,0.185140999364,2779.24941704,rela_nu,rela_f,rela_tp
model569,5.58540099014,16.6382378684,3.80196728964,8.87501446763,22.4719535508,31.1913682494,33.5118985446,False,0.05025,1.592,0.0003853,294.3,293.6,294.03029403,0.0333581683399,8814.34169389,rela_nu,rela_f,rela_tp
model570,10.0087885483,6.45326805339,7.03839452935,3.88149163637,27.6236794814,22.5708846441,18.1628159415,True,0.05025,1.018,0.0003509,294.5,293.6,228.69022869,0.0213285979256,10722.2345082,rela_nu,rela_f,rela_tp
model571,15.2421381531,4.71276725251,6.75504946633,-3.08898394076,39.8745454448,11.4278984193,34.7985198311,True,0.05025,6.044,0.0006039,294.1,293.6,411.642411642,0.126661700504,3249.93593174,rela_nu,rela_f,rela_tp
model572,18.5911007923,4.06243479838,15.5982310696,1.69791663292,38.1749629465,27.2791722156,27.0650078684,True,0.05025,0.7531,0.0004603,294.5,293.6,228.69022869,0.0157743465249,14497.6039628,rela_nu,rela_f,rela_tp
